 169,25.7505,-2,10.0573,25.7505,-2,10.0573
 170,0,-1,2.3333,0,-1,2.3333
 171,8.47996,-2,10.0799,8.47996,-2,10.0799
 172,0,-2,3.35994,0,-2,3.35994
 173,12.7305,0.0111746,6.89488,12.7305,0.0111746,6.89488
 174,6.37913,0.0243119,6.78198,6.37913,0.0243119,6.78198
 175,20.3674,0.00810877,7,20.3674,0.00810877,7
 176,19.1336,0.0223484,6.79929,19.1336,0.0223484,6.79929
 177,19.2329,0.0192826,6.90441,19.2329,0.0192826,6.90441
 178,22.8436,0.651961,-1.99592,22.8436,0.651961,-1.99592
 179,20.6123,0.0370545,7,20.6123,0.0370545,7
 180,20.8401,0.0920659,7,20.8401,0.0920659,7
 181,21.0476,0.170696,7,21.0476,0.170696,7
 182,21.2303,0.269117,7,21.2303,0.269117,7
 183,21.3868,0.386202,7,21.3868,0.386202,7
 184,21.5161,0.521296,7,21.5161,0.521296,7
 185,21.6133,0.670922,7,21.6133,0.670922,7
 186,21.6736,0.830806,7,21.6736,0.830806,7
 187,21.6951,0.994839,7,21.6951,0.994839,7
 188,21.7584,1.23675,7,21.7584,1.23675,7
 189,22.4477,1.35039,6.66258,22.4477,1.35039,6.66258
 190,23.0743,1.30392,2.33333,23.0743,1.30392,2.33333
 191,20.3668,0.00801956,-7,20.3668,0.00801956,-7
 192,21.6134,0.67099,-7,21.6134,0.67099,-7
 193,21.7369,1.07257,-7,21.7369,1.07257,-7
 194,21.5162,0.521541,-7,21.5162,0.521541,-7
 195,21.3865,0.386052,-7,21.3865,0.386052,-7
 196,21.2291,0.268458,-7,21.2291,0.268458,-7
 197,21.0455,0.16979,-7,21.0455,0.16979,-7
 198,20.838,0.091409,-7,20.838,0.091409,-7
 199,20.6109,0.0367476,-7,20.6109,0.0367476,-7
 200,22.4476,1.35038,-6.66258,22.4476,1.35038,-6.66258
 201,12.729,0.023172,-6.78743,12.729,0.023172,-6.78743
 202,19.1295,0.0200688,-6.80969,19.1295,0.0200688,-6.80969
 203,19.2296,0.0180536,-6.90936,19.2296,0.0180536,-6.90936
 204,6.52164,-15,-13.7598,6.52164,-15,-13.7598
 205,6.66667,-15.017,-11.4596,6.66667,-15.017,-11.4596
 206,0,-11,5.97429,0,-11,5.97429
 207,0,-15.018,-3.67408,0,-15.018,-3.67408
 208,6.15016,-15,-15.8538,6.15016,-15,-15.8538
 209,5.69647,-15,-15.8647,5.69647,-15,-15.8647
 210,5.24162,-15,-15.8736,5.24162,-15,-15.8736
 211,4.78602,-15,-15.8807,4.78602,-15,-15.8807
 212,4.32952,-15,-15.8858,4.32952,-15,-15.8858
 213,3.87229,-15,-15.889,3.87229,-15,-15.889
 214,3.41502,-15,-15.8903,3.41502,-15,-15.8903
 215,2.9578,-15,-15.8897,2.9578,-15,-15.8897
 216,2.50052,-15,-15.8872,2.50052,-15,-15.8872
 217,2.04364,-15,-15.8827,2.04364,-15,-15.8827
 218,1.58779,-15,-15.8764,1.58779,-15,-15.8764
 219,1.13304,-15,-15.8681,1.13304,-15,-15.8681
 220,0.679204,-15,-15.8579,0.679204,-15,-15.8579
 221,0.226254,-15,-15.8458,0.226254,-15,-15.8458
 222,2.62954e-031,-11,-3.89064,2.62954e-031,-11,-3.89064
 223,3.33333,-15.035,-11.2431,3.33333,-15.035,-11.2431
 224,10.8114,-15,-13.7123,10.8114,-15,-13.7123
 225,10.5062,-15.017,-11.4267,10.5062,-15.017,-11.4267
 226,10.3857,-15,-15.8264,10.3857,-15,-15.8264
 227,9.93543,-15,-15.841,9.93543,-15,-15.841
 228,12.477,-15,-13.553,12.477,-15,-13.553
 229,11.9845,-15.017,-11.265,11.9845,-15.017,-11.265
 230,12.2303,-15,-15.7383,12.2303,-15,-15.7383
 231,11.7867,-15,-15.7585,11.7867,-15,-15.7585
 232,11.3404,-15,-15.7769,11.3404,-15,-15.7769
 233,10.9863,-15.034,-11.183,10.9863,-15.034,-11.183
 234,13.8903,-15,-13.2682,13.8903,-15,-13.2682
 235,13.4312,-15.017,-10.9103,13.4312,-15.017,-10.9103
 236,13.602,-15,-15.5948,13.602,-15,-15.5948
 237,13.1635,-15,-15.6188,13.1635,-15,-15.6188
 238,12.4304,-15.034,-10.9604,12.4304,-15.034,-10.9604
 239,15.2637,-15,-12.8527,15.2637,-15,-12.8527
 240,14.8286,-15.017,-10.3677,14.8286,-15.017,-10.3677
 241,14.9516,-15,-15.3779,14.9516,-15,-15.3779
 242,14.5199,-15,-15.4055,14.5199,-15,-15.4055
 243,13.8407,-15.034,-10.5484,13.8407,-15.034,-10.5484
 244,16.5711,-15,-12.3144,16.5711,-15,-12.3144
 245,16.1428,-15.017,-9.64785,16.1428,-15.017,-9.64785
 246,16.2635,-15,-15.0928,16.2635,-15,-15.0928
 247,15.8389,-15,-15.1241,15.8389,-15,-15.1241
 248,15.1868,-15.034,-9.95646,15.1868,-15.034,-9.95646
 249,17.7947,-15,-11.662,17.7947,-15,-11.662
 250,17.3503,-15.017,-8.76287,17.3503,-15.017,-8.76287
 251,17.5239,-15,-14.7425,17.5239,-15,-14.7425
 252,17.1077,-15,-14.7772,17.1077,-15,-14.7772
 253,16.4422,-15.034,-9.19367,16.4422,-15.034,-9.19367
 254,18.7195,-15,-10.9251,18.7195,-15,-10.9251
 255,18.4319,-15.017,-7.72743,18.4319,-15.017,-7.72743
 256,18.3195,-15,-14.371,18.3195,-15,-14.371
 257,17.5876,-15.034,-8.2741,17.5876,-15.034,-8.2741
 258,19.742,-15,-10.0786,19.742,-15,-10.0786
 259,19.3695,-15.017,-6.55906,19.3695,-15.017,-6.55906
 260,19.4652,-15,-13.9097,19.4652,-15,-13.9097
 261,19.063,-15,-13.9496,19.063,-15,-13.9496
 262,18.6029,-15.034,-7.21191,18.6029,-15.034,-7.21191
 263,20.4489,-15,-9.17685,20.4489,-15,-9.17685
 264,20.1464,-15.017,-5.27841,20.1464,-15.017,-5.27841
 265,20.1465,-15,-13.4447,20.1465,-15,-13.4447
 266,19.4715,-15.034,-6.02667,19.4715,-15.034,-6.02667
 267,21.0334,-15,-8.21525,21.0334,-15,-8.21525
 268,20.7491,-15.017,-3.9073,20.7491,-15.017,-3.9073
 269,20.764,-15,-12.9443,20.764,-15,-12.9443
 270,20.1771,-15.034,-4.7379,20.1771,-15.034,-4.7379
 271,21.4888,-15,-7.21003,21.4888,-15,-7.21003
 272,21.1674,-15.017,-2.46928,21.1674,-15.017,-2.46928
 273,21.3148,-15,-12.417,21.3148,-15,-12.417
 274,20.709,-15.034,-3.36833,20.709,-15.034,-3.36833
 275,21.6218,-15,-6.20142,21.6218,-15,-6.20142
 276,21.3943,-15.017,-0.988755,21.3943,-15.017,-0.988755
 277,21.0567,-15.034,-1.94081,21.0567,-15.034,-1.94081
 278,21.6218,-15,6.2014,21.6218,-15,6.2014
 279,21.3943,-15.017,0.988739,21.3943,-15.017,0.988739
 280,21.8285,-15,0.0236011,21.8285,-15,0.0236011
 281,21.8285,-15,-11.362,21.8285,-15,-11.362
 282,21.2159,-15.034,-0.480153,21.2159,-15.034,-0.480153
 283,21.2159,-15.034,0.480101,21.2159,-15.034,0.480101
 284,21.2971,-15,7.23283,21.2971,-15,7.23283
 285,21.1674,-15.017,2.46926,21.1674,-15.017,2.46926
 286,21.414,-15,11.917,21.414,-15,11.917
 287,21.0567,-15.034,1.94076,21.0567,-15.034,1.94076
 288,21.0334,-15,8.21524,21.0334,-15,8.21524
 289,20.749,-15.017,3.9073,20.749,-15.017,3.9073
 290,20.709,-15.034,3.36829,20.709,-15.034,3.36829
 291,20.4488,-15,9.17685,20.4488,-15,9.17685
 292,20.1463,-15.017,5.27842,20.1463,-15.017,5.27842
 293,20.764,-15,12.9442,20.764,-15,12.9442
 294,20.177,-15.034,4.73786,20.177,-15.034,4.73786
 295,19.5421,-15,10.099,19.5421,-15,10.099
 296,19.3695,-15.017,6.55908,19.3695,-15.017,6.55908
 297,19.7492,-15,13.4862,19.7492,-15,13.4862
 298,20.1465,-15,13.4446,20.1465,-15,13.4446
 299,19.4715,-15.034,6.02664,19.4715,-15.034,6.02664
 300,18.7194,-15,10.9251,18.7194,-15,10.9251
 301,18.4319,-15.017,7.72744,18.4319,-15.017,7.72744
 302,19.063,-15,13.9495,19.063,-15,13.9495
 303,18.6028,-15.034,7.21188,18.6028,-15.034,7.21188
 304,17.5875,-15,11.6798,17.5875,-15,11.6798
 305,17.3502,-15.017,8.76288,17.3502,-15.017,8.76288
 306,17.9075,-15,14.4074,17.9075,-15,14.4074
 307,18.3195,-15,14.3709,18.3195,-15,14.3709
 308,17.5876,-15.034,8.27407,17.5876,-15.034,8.27407
 309,16.3596,-15,12.3305,16.3596,-15,12.3305
 310,16.1427,-15.017,9.64785,16.1427,-15.017,9.64785
 311,16.6873,-15,14.8101,16.6873,-15,14.8101
 312,17.1076,-15,14.7771,17.1076,-15,14.7771
 313,16.4421,-15.034,9.19363,16.4421,-15.034,9.19363
 314,15.0485,-15,12.867,15.0485,-15,12.867
 315,14.8284,-15.017,10.3677,14.8284,-15.017,10.3677
 316,15.4104,-15,15.1534,15.4104,-15,15.1534
 317,15.8388,-15,15.124,15.8388,-15,15.124
 318,15.1867,-15.034,9.95642,15.1867,-15.034,9.95642
 319,13.6716,-15,13.2807,13.6716,-15,13.2807
 320,13.431,-15.017,10.9103,13.431,-15.017,10.9103
 321,14.0847,-15,15.4313,14.0847,-15,15.4313
 322,14.5198,-15,15.4055,14.5198,-15,15.4055
 323,13.8406,-15.034,10.5483,13.8406,-15.034,10.5483
 324,12.0332,-15,13.5733,12.0332,-15,13.5733
 325,11.9843,-15.017,11.2649,11.9843,-15.017,11.2649
 326,12.2786,-15,15.6611,12.2786,-15,15.6611
 327,12.7223,-15,15.6409,12.7223,-15,15.6409
 328,13.1634,-15,15.6187,13.1634,-15,15.6187
 329,12.4303,-15.034,10.9603,12.4303,-15.034,10.9603
 330,10.5865,-15,13.72,10.5865,-15,13.72
 331,10.9862,-15.017,11.3951,10.9862,-15.017,11.3951
 332,10.8918,-15,15.7934,10.8918,-15,15.7934
 333,11.3403,-15,15.7769,11.3403,-15,15.7769
 334,3.33333,-15,13.7555,3.33333,-15,13.7555
 335,3.33333,-15.018,11.4552,3.33333,-15.018,11.4552
 336,3.55959,-15,15.8457,3.55959,-15,15.8457
 337,4.01254,-15,15.8578,4.01254,-15,15.8578
 338,4.46637,-15,15.868,4.46637,-15,15.868
 339,4.92112,-15,15.8763,4.92112,-15,15.8763
 340,5.37698,-15,15.8826,5.37698,-15,15.8826
 341,5.83386,-15,15.8871,5.83386,-15,15.8871
 342,6.29114,-15,15.8896,6.29114,-15,15.8896
 343,6.74835,-15,15.8902,6.74835,-15,15.8902
 344,7.20562,-15,15.8889,7.20562,-15,15.8889
 345,7.66285,-15,15.8857,7.66285,-15,15.8857
 346,8.11935,-15,15.8806,8.11935,-15,15.8806
 347,8.57496,-15,15.8735,8.57496,-15,15.8735
 348,9.0298,-15,15.8646,9.0298,-15,15.8646
 349,9.48349,-15,15.8537,9.48349,-15,15.8537
 350,9.93543,-15,15.8409,9.93543,-15,15.8409
 351,6.66667,-15.035,11.243,6.66667,-15.035,11.243
 352,10.4801,-15.034,11.2159,10.4801,-15.034,11.2159
 353,0,-11,15.8392,0,-11,15.8392
 354,0,-15.0361,3.89054,0,-15.0361,3.89054
 355,0.226254,-11,17.9295,0.226254,-11,17.9295
 356,1.05999,-11,17.952,1.05999,-11,17.952
 357,0.607043,-7,17.9399,0.607043,-7,17.9399
 358,1.51383,-11,17.9622,1.51383,-11,17.9622
 359,2.35359,-11,17.9782,2.35359,-11,17.9782
 360,1.82668,-7,17.9683,1.82668,-7,17.9683
 361,2.80945,-11,17.9846,2.80945,-11,17.9846
 362,3.65648,-11,17.994,3.65648,-11,17.994
 363,3.05771,-7,17.9874,3.05771,-7,17.9874
 364,4.5077,-11,17.9989,4.5077,-11,17.9989
 365,4.07043,-7,17.9965,4.07043,-7,17.9965
 366,4.96491,-11,17.9995,4.96491,-11,17.9995
 367,5.81538,-11,17.9976,5.81538,-11,17.9976
 368,5.31477,-7,17.9988,5.31477,-7,17.9988
 369,6.27261,-11,17.9944,6.27261,-11,17.9944
 370,7.12214,-11,17.9858,7.12214,-11,17.9858
 371,6.55822,-7,17.9916,6.55822,-7,17.9916
 372,7.96579,-11,17.9726,7.96579,-11,17.9726
 373,7.56729,-7,17.979,7.56729,-7,17.979
 374,8.42064,-11,17.9637,8.42064,-11,17.9637
 375,9.2578,-11,17.9439,9.2578,-11,17.9439
 376,8.79366,-7,17.955,8.79366,-7,17.955
 377,9.70974,-11,17.9312,9.70974,-11,17.9312
 378,10.5351,-11,17.9052,10.5351,-11,17.9052
 379,10.0042,-7,17.922,10.0042,-7,17.922
 380,11.3481,-11,17.8751,11.3481,-11,17.8751
 381,10.9685,-7,17.8893,10.9685,-7,17.8893
 382,11.7944,-11,17.8566,11.7944,-11,17.8566
 383,12.5953,-11,17.8204,12.5953,-11,17.8204
 384,12.1365,-7,17.8414,12.1365,-7,17.8414
 385,13.0365,-11,17.7983,13.0365,-11,17.7983
 386,13.8233,-11,17.7564,13.8233,-11,17.7564
 387,13.2834,-7,17.7854,13.2834,-7,17.7854
 388,14.6056,-11,17.7101,14.6056,-11,17.7101
 389,14.1974,-7,17.7346,14.1974,-7,17.7346
 390,15.0373,-11,17.6825,15.0373,-11,17.6825
 391,15.8321,-11,17.6284,15.8321,-11,17.6284
 392,15.3427,-7,17.6617,15.3427,-7,17.6617
 393,16.4455,-11,17.5834,16.4455,-11,17.5834
 394,16.1111,-7,17.6081,16.1111,-7,17.6081
 395,17.0517,-11,17.5361,17.0517,-11,17.5361
 396,16.697,-7,17.564,16.697,-7,17.564
 397,17.8161,-11,17.4725,17.8161,-11,17.4725
 398,17.4402,-7,17.5039,17.4402,-7,17.5039
 399,18.2281,-11,17.436,18.2281,-11,17.436
 400,18.9604,-11,17.3678,18.9604,-11,17.3678
 401,18.5254,-7,17.4085,18.5254,-7,17.4085
 402,19.6705,-11,17.2971,19.6705,-11,17.2971
 403,19.3607,-7,17.3282,19.3607,-7,17.3282
 404,20.0677,-11,17.2555,20.0677,-11,17.2555
 405,20.7507,-11,17.1806,20.7507,-11,17.1806
 406,20.3569,-7,17.224,20.3569,-7,17.224
 407,21.4121,-11,17.1035,21.4121,-11,17.1035
 408,21.1175,-7,17.1381,21.1175,-7,17.1381
 409,22.0013,-15,5.69273,22.0013,-15,5.69273
 410,21.7928,-11,17.0571,21.7928,-11,17.0571
 411,22.5623,-15,5.6691,22.5623,-15,5.6691
 412,22.4271,-11,16.9764,22.4271,-11,16.9764
 413,22.3763,-15,-5.64478,22.3763,-15,-5.64478
 414,22.0325,-7,17.0269,22.0325,-7,17.0269
 415,23.114,-15,5.64467,23.114,-15,5.64467
 416,23.0406,-11,16.894,23.0406,-11,16.894
 417,22.9311,-15,-5.61959,22.9311,-15,-5.61959
 418,22.7226,-7,16.937,22.7226,-7,16.937
 419,23.6558,-15,5.61948,23.6558,-15,5.61948
 420,23.6337,-11,16.81,23.6337,-11,16.81
 421,23.4763,-15,-5.59366,23.4763,-15,-5.59366
 422,23.3808,-7,16.8461,23.3808,-7,16.8461
 423,24.1882,-15,5.59354,24.1882,-15,5.59354
 424,23.9897,-11,16.7573,23.9897,-11,16.7573
 425,24.0118,-15,-5.56695,24.0118,-15,-5.56695
 426,24.7108,-15,5.56683,24.7108,-15,5.56683
 427,24.5564,-11,16.6702,24.5564,-11,16.6702
 428,24.5377,-15,-5.53951,24.5377,-15,-5.53951
 429,24.1849,-7,16.7277,24.1849,-7,16.7277
 430,25.2227,-15,5.53939,25.2227,-15,5.53939
 431,25.104,-11,16.5819,25.104,-11,16.5819
 432,25.0532,-15,-5.51138,25.0532,-15,-5.51138
 433,24.7803,-7,16.6345,24.7803,-7,16.6345
 434,25.7239,-15,5.51126,25.7239,-15,5.51126
 435,25.6322,-11,16.4923,25.6322,-11,16.4923
 436,25.558,-15,-5.48253,25.558,-15,-5.48253
 437,25.3477,-7,16.541,25.3477,-7,16.541
 438,26.2147,-15,5.48242,26.2147,-15,5.48242
 439,26.1428,-11,16.4015,26.1428,-11,16.4015
 440,26.0523,-15,-5.45297,26.0523,-15,-5.45297
 441,25.8887,-7,16.4472,25.8887,-7,16.4472
 442,26.6943,-15,5.45286,26.6943,-15,5.45286
 443,26.6351,-11,16.3097,26.6351,-11,16.3097
 444,26.5357,-15,-5.42276,26.5357,-15,-5.42276
 445,26.4046,-7,16.3532,26.4046,-7,16.3532
 446,27.1623,-15,5.42265,27.1623,-15,5.42265
 447,27.1102,-11,16.2169,27.1102,-11,16.2169
 448,27.0076,-15,-5.39191,27.0076,-15,-5.39191
 449,26.8963,-7,16.2592,26.8963,-7,16.2592
 450,27.6188,-15,5.3918,27.6188,-15,5.3918
 451,27.5678,-11,16.1233,27.5678,-11,16.1233
 452,27.4679,-15,-5.36039,27.4679,-15,-5.36039
 453,27.3648,-7,16.1654,27.3648,-7,16.1654
 454,28.0637,-15,5.36028,28.0637,-15,5.36028
 455,28.0099,-11,16.0286,28.0099,-11,16.0286
 456,27.9167,-15,-5.32824,27.9167,-15,-5.32824
 457,27.8119,-7,16.0716,27.8119,-7,16.0716
 458,28.4963,-15,5.32813,28.4963,-15,5.32813
